target_rate,pct_chg_y_tot,pct_chg_c_tot,pct_chg_c_newcomers,pct_chg_pop_rur
0.08394535403107514,20.788886011631437,1.9558294087325976,5.941879690695948,-27.43367269875874
0.08494535403107514,21.09711739890253,1.9954775527504371,6.050533435834274,-27.845752209072156
0.08594535403107514,21.358870509186843,2.016148002270504,6.108100156266676,-28.06296013958094
0.08694535403107514,21.61986800494539,2.036599848692167,6.164925043102551,-28.276612703424913
0.08794535403107515,21.926301661323734,2.076285000369923,6.272687748347574,-28.679730581123327
0.08894535403107515,22.23483218296629,2.1172044127734155,6.383471328329368,-29.0913649384441
0.08994535403107515,22.54494516846122,2.159153101213624,6.496776394593256,-29.509471585986862
0.09094535403107515,22.80037813311764,2.177856860684952,6.5485697192284364,-29.699624757640343
0.09194535403107515,23.104568707434545,2.217849148541391,6.656003583092669,-30.09212925083001
0.09294535403107515,23.408749243216555,2.258207025007882,6.764012334833386,-30.48413001826485
0.09394535403107512,23.711327402097517,2.298176195160685,6.870937791669004,-30.869646780925304
0.09494535403107512,24.064687829350145,2.3611621424835265,7.037571339090091,-31.465422188017623
0.09594535403107513,24.364553806641208,2.4007464263339724,7.143108578573815,-31.839622693023102
0.09694535403107513,24.665322712301972,2.4410655550519085,7.250392679275337,-32.21754842570375
0.09794535403107513,24.913038589517765,2.45750050416865,7.295508804227787,-32.375738441030386
0.09894535403107513,25.21196118108034,2.497524805129479,7.401378785340479,-32.745241410508264
0.09994535403107513,25.507578035422167,2.5363872530238942,7.503848693118106,-33.1006107724698
0.10094535403107513,25.804766707037498,2.576319215956989,7.608802613282318,-33.462300135471594
0.10194535403107513,26.100961759550277,2.6161317273059277,7.713182639221852,-33.819725401385945
0.10294535403107513,26.392699464258175,2.6541456084028763,7.812851381614484,-34.15890525187828
0.10394535403107513,26.69181017507204,2.6960249711010387,7.922056467049396,-34.528185644859796
0.10494535403107513,26.984965348197967,2.7353970659305546,8.024677618620197,-34.87297676596987
0.10594535403107513,27.27614570366287,2.774158352354452,8.125404503802383,-35.209321694772235
0.10694535403107513,27.570569812376778,2.814842529976239,8.230737540146679,-35.558857209619696
0.10794535403107514,27.802208157017077,2.8248818841433136,8.258505655018842,-35.650631569899566
0.10894535403107514,28.150258445022715,2.8927783783390035,8.431579767116228,-36.21918235712614
0.10994535403107514,28.44185965516521,2.9331092454990433,8.535176665255982,-36.55666359751503
0.11094535403107514,28.734046391720142,2.974098920990972,8.640072047976352,-36.89623002823779
0.11194535403107514,29.01945980958589,3.011955050947208,8.737158216111716,-37.20860698275215
0.11294535403107514,29.366057352030197,3.081689981044858,8.913058757036618,-37.76993574840075
0.11394535403107514,29.587029323874173,3.0869858164115667,8.928625739356876,-37.81932685796031
0.11494535403107514,29.869296000727417,3.1241779938658687,9.02313900286445,-38.11820864806625
0.11594535403107514,30.153656132681853,3.162813682837171,9.12074451331551,-38.42509147748728
0.11694535403107514,30.368849037436593,3.1651214324736547,9.128921622626006,-38.45071961742649
0.11794535403107514,30.712830359593486,3.235990450817871,9.304917021090654,-38.999273663641596
0.11894535403107515,30.991188181042727,3.2723526062272734,9.396125043247869,-39.2812864982369
0.11994535403107515,31.268821706846953,3.308617511062301,9.486829685830669,-39.56021840554108
0.12094535403107515,31.614074501866487,3.3821864039688108,9.668037681162854,-40.11294868970026
0.12194535403107515,31.889641504901707,3.4181067271680647,9.75773372882205,-40.384336425234416
0.12294535403107515,32.162762308246556,3.4529398095174013,9.844677527194088,-40.646012796797514
0.12394535403107515,32.57163650213669,3.5643984158564743,10.116429758272435,-41.45521563475611
0.12494535403107515,32.84452525768761,3.6001632158139776,10.205133859816412,-41.71652885519362
0.12594535403107512,33.10973714093307,3.6318119477168693,10.28375802054715,-41.94699765906213
0.12694535403107512,33.377115024286255,3.6649378986822696,10.365715751960197,-42.186094230801196
0.12794535403107513,33.646925129984666,3.699736392588939,10.451337067741196,-42.43463858908147
0.12894535403107513,33.911779186430145,3.7319200624762883,10.530402716176189,-42.66303391716843
0.12994535403107513,34.17445182003055,3.7630470395331956,10.606818957090265,-42.88276047645141
0.13094535403107513,34.43896554807108,3.7954663854989414,10.686288309758192,-43.11021278306715
0.13194535403107513,34.77562699004559,3.8713067001980663,10.86814551322861,-43.6267040992597
